"","Common.Name","Date","Time.day","Min.group","Sum","Min.eclipse"
"4955","European Starling",7,"afternoon",53815,4,-8
"4956","European Starling",7,"afternoon",54055,6,-4
"4957","European Starling",7,"afternoon",54295,13,0
"4958","European Starling",7,"afternoon",54535,9,4
"4959","European Starling",7,"afternoon",54775,5,8
"4960","European Starling",7,"afternoon",55015,13,12
"4961","European Starling",7,"afternoon",55255,12,16
"4962","European Starling",7,"afternoon",55495,22,20
"4963","European Starling",7,"afternoon",55735,24,24
"4964","European Starling",7,"afternoon",55975,6,28
"4965","European Starling",7,"afternoon",56215,1,32
"4966","European Starling",7,"afternoon",56455,4,36
"4967","European Starling",7,"afternoon",56695,3,40
"4968","European Starling",7,"afternoon",56935,9,44
"4969","European Starling",7,"afternoon",57175,5,48
"4970","European Starling",7,"afternoon",57415,10,52
"4971","European Starling",7,"afternoon",57655,1,56
"4972","European Starling",7,"afternoon",57895,1,60
"4973","European Starling",7,"dawn",21900,0,-539.916666666667
"4974","European Starling",7,"dawn",22140,0,-535.916666666667
"4975","European Starling",7,"dawn",22380,0,-531.916666666667
"4976","European Starling",7,"dawn",22620,0,-527.916666666667
"4977","European Starling",7,"dawn",22860,0,-523.916666666667
"4978","European Starling",7,"dawn",23100,0,-519.916666666667
"4979","European Starling",7,"dawn",23340,0,-515.916666666667
"4980","European Starling",7,"dawn",23580,0,-511.916666666667
"4981","European Starling",7,"dawn",23820,0,-507.916666666667
"4982","European Starling",7,"dawn",24060,0,-503.916666666667
"4983","European Starling",7,"dawn",24300,0,-499.916666666667
"4984","European Starling",7,"dawn",24540,0,-495.916666666667
"4985","European Starling",7,"dawn",24780,1,-491.916666666667
"4986","European Starling",7,"dawn",25020,4,-487.916666666667
"4987","European Starling",7,"dawn",25260,11,-483.916666666667
"4988","European Starling",7,"dawn",25500,17,-479.916666666667
"4989","European Starling",7,"dawn",25740,14,-475.916666666667
"4990","European Starling",7,"dawn",25980,24,-471.916666666667
"4991","European Starling",7,"dawn",26220,15,-467.916666666667
"4992","European Starling",7,"dawn",26460,18,-463.916666666667
"4993","European Starling",7,"dawn",26700,11,-459.916666666667
"4994","European Starling",7,"dawn",26940,21,-455.916666666667
"4995","European Starling",7,"dawn",27180,20,-451.916666666667
"4996","European Starling",7,"dawn",27420,12,-447.916666666667
"4997","European Starling",7,"dawn",27660,9,-443.916666666667
"4998","European Starling",7,"dawn",27900,16,-439.916666666667
"4999","European Starling",7,"dawn",28140,17,-435.916666666667
"5000","European Starling",7,"dawn",28380,16,-431.916666666667
"5001","European Starling",7,"dawn",28620,4,-427.916666666667
"5002","European Starling",7,"dawn",28860,12,-423.916666666667
"5003","European Starling",7,"dusk",70200,17,265.083333333333
"5004","European Starling",7,"dusk",70440,15,269.083333333333
"5005","European Starling",7,"dusk",70680,38,273.083333333333
"5006","European Starling",7,"dusk",70920,30,277.083333333333
"5007","European Starling",7,"dusk",71160,14,281.083333333333
"5008","European Starling",7,"dusk",71400,12,285.083333333333
"5009","European Starling",7,"dusk",71640,9,289.083333333333
"5010","European Starling",7,"dusk",71880,7,293.083333333333
"5011","European Starling",7,"dusk",72120,11,297.083333333333
"5012","European Starling",7,"dusk",72360,15,301.083333333333
"5013","European Starling",7,"dusk",72600,27,305.083333333333
"5014","European Starling",7,"dusk",72840,21,309.083333333333
"5015","European Starling",7,"dusk",73080,8,313.083333333333
"5016","European Starling",7,"dusk",73320,0,317.083333333333
"5017","European Starling",7,"dusk",73560,0,321.083333333333
"5018","European Starling",7,"dusk",73800,0,325.083333333333
"5019","European Starling",7,"dusk",74040,1,329.083333333333
"5020","European Starling",7,"dusk",74280,0,333.083333333333
"5021","European Starling",7,"dusk",74520,0,337.083333333333
"5022","European Starling",7,"dusk",74760,0,341.083333333333
"5023","European Starling",7,"dusk",75000,0,345.083333333333
"5024","European Starling",7,"dusk",75240,0,349.083333333333
"5025","European Starling",7,"dusk",75480,0,353.083333333333
"5026","European Starling",7,"dusk",75720,0,357.083333333333
"5027","European Starling",7,"dusk",75960,0,361.083333333333
"5028","European Starling",7,"dusk",76200,0,365.083333333333
"5029","European Starling",7,"dusk",76440,0,369.083333333333
"5030","European Starling",7,"dusk",76680,0,373.083333333333
"5031","European Starling",7,"dusk",76920,0,377.083333333333
"5032","European Starling",7,"dusk",77160,0,381.083333333333
"5033","European Starling",8,"afternoon",50695,11,-60
"5034","European Starling",8,"afternoon",50935,14,-56
"5035","European Starling",8,"afternoon",51175,10,-52
"5036","European Starling",8,"afternoon",51415,12,-48
"5037","European Starling",8,"afternoon",51655,17,-44
"5038","European Starling",8,"afternoon",51895,25,-40
"5039","European Starling",8,"afternoon",52135,3,-36
"5040","European Starling",8,"afternoon",52375,14,-32
"5041","European Starling",8,"afternoon",52615,11,-28
"5042","European Starling",8,"afternoon",52855,14,-24
"5043","European Starling",8,"afternoon",53095,16,-20
"5044","European Starling",8,"afternoon",53335,7,-16
"5045","European Starling",8,"afternoon",53575,20,-12
"5046","European Starling",8,"afternoon",53815,29,-8
"5047","European Starling",8,"afternoon",54055,9,-4
"5048","European Starling",8,"afternoon",54295,0,0
"5049","European Starling",8,"afternoon",54535,5,4
"5050","European Starling",8,"afternoon",54775,23,8
"5051","European Starling",8,"afternoon",55015,16,12
"5052","European Starling",8,"afternoon",55255,7,16
"5053","European Starling",8,"afternoon",55495,5,20
"5054","European Starling",8,"afternoon",55735,12,24
"5055","European Starling",8,"afternoon",55975,7,28
"5056","European Starling",8,"afternoon",56215,10,32
"5057","European Starling",8,"afternoon",56455,7,36
"5058","European Starling",8,"afternoon",56695,8,40
"5059","European Starling",8,"afternoon",56935,5,44
"5060","European Starling",8,"afternoon",57175,13,48
"5061","European Starling",8,"afternoon",57415,11,52
"5062","European Starling",8,"afternoon",57655,18,56
"5063","European Starling",8,"afternoon",57895,12,60
"5064","European Starling",8,"dawn",21900,0,-539.916666666667
"5065","European Starling",8,"dawn",22140,0,-535.916666666667
"5066","European Starling",8,"dawn",22380,0,-531.916666666667
"5067","European Starling",8,"dawn",22620,0,-527.916666666667
"5068","European Starling",8,"dawn",22860,0,-523.916666666667
"5069","European Starling",8,"dawn",23100,0,-519.916666666667
"5070","European Starling",8,"dawn",23340,0,-515.916666666667
"5071","European Starling",8,"dawn",23580,0,-511.916666666667
"5072","European Starling",8,"dawn",23820,0,-507.916666666667
"5073","European Starling",8,"dawn",24060,0,-503.916666666667
"5074","European Starling",8,"dawn",24300,5,-499.916666666667
"5075","European Starling",8,"dawn",24540,10,-495.916666666667
"5076","European Starling",8,"dawn",24780,5,-491.916666666667
"5077","European Starling",8,"dawn",25020,7,-487.916666666667
"5078","European Starling",8,"dawn",25260,16,-483.916666666667
"5079","European Starling",8,"dawn",25500,32,-479.916666666667
"5080","European Starling",8,"dawn",25740,39,-475.916666666667
"5081","European Starling",8,"dawn",25980,32,-471.916666666667
"5082","European Starling",8,"dawn",26220,42,-467.916666666667
"5083","European Starling",8,"dawn",26460,40,-463.916666666667
"5084","European Starling",8,"dawn",26700,52,-459.916666666667
"5085","European Starling",8,"dawn",26940,30,-455.916666666667
"5086","European Starling",8,"dawn",27180,51,-451.916666666667
"5087","European Starling",8,"dawn",27420,57,-447.916666666667
"5088","European Starling",8,"dawn",27660,37,-443.916666666667
"5089","European Starling",8,"dawn",27900,26,-439.916666666667
"5090","European Starling",8,"dawn",28140,51,-435.916666666667
"5091","European Starling",8,"dawn",28380,44,-431.916666666667
"5092","European Starling",8,"dawn",28620,30,-427.916666666667
"5093","European Starling",8,"dawn",28860,24,-423.916666666667
"5094","European Starling",9,"afternoon",50695,15,-60
"5095","European Starling",9,"afternoon",50935,24,-56
"5096","European Starling",9,"afternoon",51175,22,-52
"5097","European Starling",9,"afternoon",51415,12,-48
"5098","European Starling",9,"afternoon",51655,26,-44
"5099","European Starling",9,"afternoon",51895,8,-40
"5100","European Starling",9,"afternoon",52135,14,-36
"5101","European Starling",9,"afternoon",52375,9,-32
"5102","European Starling",9,"afternoon",52615,9,-28
"5103","European Starling",9,"afternoon",52855,2,-24
"5104","European Starling",9,"afternoon",53095,17,-20
"5105","European Starling",9,"afternoon",53335,25,-16
"5106","European Starling",9,"afternoon",53575,20,-12
"5107","European Starling",9,"afternoon",53815,35,-8
"5108","European Starling",9,"afternoon",54055,26,-4
"5109","European Starling",9,"afternoon",54295,14,0
"5110","European Starling",9,"afternoon",54535,25,4
"5111","European Starling",9,"afternoon",54775,15,8
"5112","European Starling",9,"afternoon",55015,22,12
"5113","European Starling",9,"afternoon",55255,18,16
"5114","European Starling",9,"afternoon",55495,16,20
"5115","European Starling",9,"afternoon",55735,3,24
"5116","European Starling",9,"afternoon",55975,14,28
"5117","European Starling",9,"afternoon",56215,23,32
"5118","European Starling",9,"afternoon",56455,24,36
"5119","European Starling",9,"afternoon",56695,26,40
"5120","European Starling",9,"afternoon",56935,21,44
"5121","European Starling",9,"afternoon",57175,5,48
"5122","European Starling",9,"afternoon",57415,17,52
"5123","European Starling",9,"afternoon",57655,26,56
"5124","European Starling",9,"afternoon",57895,13,60
"5125","Field Sparrow",6,"afternoon",50695,10,-60
"5126","Field Sparrow",6,"afternoon",50935,0,-56
"5127","Field Sparrow",6,"afternoon",51175,6,-52
"5128","Field Sparrow",6,"afternoon",51415,1,-48
"5129","Field Sparrow",6,"afternoon",51655,2,-44
"5130","Field Sparrow",6,"afternoon",51895,6,-40
"5131","Field Sparrow",6,"afternoon",52135,0,-36
"5132","Field Sparrow",6,"afternoon",52375,0,-32
"5133","Field Sparrow",6,"afternoon",52615,0,-28
"5134","Field Sparrow",6,"afternoon",52855,0,-24
"5135","Field Sparrow",6,"afternoon",53095,0,-20
"5136","Field Sparrow",6,"afternoon",53335,0,-16
"5137","Field Sparrow",6,"afternoon",53575,2,-12
"5138","Field Sparrow",6,"afternoon",53815,8,-8
"5139","Field Sparrow",6,"afternoon",54055,3,-4
"5140","Field Sparrow",6,"afternoon",54295,3,0
"5141","Field Sparrow",6,"afternoon",54535,0,4
"5142","Field Sparrow",6,"afternoon",54775,3,8
"5143","Field Sparrow",6,"afternoon",55015,0,12
"5144","Field Sparrow",6,"afternoon",55255,0,16
"5145","Field Sparrow",6,"afternoon",55495,0,20
"5146","Field Sparrow",6,"afternoon",55735,1,24
"5147","Field Sparrow",6,"afternoon",55975,0,28
"5148","Field Sparrow",6,"afternoon",56215,1,32
"5149","Field Sparrow",6,"afternoon",56455,0,36
"5150","Field Sparrow",6,"afternoon",56695,1,40
"5151","Field Sparrow",6,"afternoon",56935,0,44
"5152","Field Sparrow",6,"afternoon",57175,0,48
"5153","Field Sparrow",6,"afternoon",57415,4,52
"5154","Field Sparrow",6,"afternoon",57655,2,56
"5155","Field Sparrow",6,"afternoon",57895,1,60
"5156","Field Sparrow",6,"dusk",70200,0,265.083333333333
"5157","Field Sparrow",6,"dusk",70440,0,269.083333333333
"5158","Field Sparrow",6,"dusk",70680,0,273.083333333333
"5159","Field Sparrow",6,"dusk",70920,2,277.083333333333
"5160","Field Sparrow",6,"dusk",71160,1,281.083333333333
"5161","Field Sparrow",6,"dusk",71400,2,285.083333333333
"5162","Field Sparrow",6,"dusk",71640,1,289.083333333333
"5163","Field Sparrow",6,"dusk",71880,0,293.083333333333
"5164","Field Sparrow",6,"dusk",72120,3,297.083333333333
"5165","Field Sparrow",6,"dusk",72360,1,301.083333333333
"5166","Field Sparrow",6,"dusk",72600,1,305.083333333333
"5167","Field Sparrow",6,"dusk",72840,1,309.083333333333
"5168","Field Sparrow",6,"dusk",73080,0,313.083333333333
"5169","Field Sparrow",6,"dusk",73320,2,317.083333333333
"5170","Field Sparrow",6,"dusk",73560,0,321.083333333333
"5171","Field Sparrow",6,"dusk",73800,0,325.083333333333
"5172","Field Sparrow",6,"dusk",74040,0,329.083333333333
"5173","Field Sparrow",6,"dusk",74280,0,333.083333333333
"5174","Field Sparrow",6,"dusk",74520,0,337.083333333333
"5175","Field Sparrow",6,"dusk",74760,0,341.083333333333
"5176","Field Sparrow",6,"dusk",75000,0,345.083333333333
"5177","Field Sparrow",6,"dusk",75240,0,349.083333333333
"5178","Field Sparrow",6,"dusk",75480,0,353.083333333333
"5179","Field Sparrow",6,"dusk",75720,0,357.083333333333
"5180","Field Sparrow",6,"dusk",75960,0,361.083333333333
"5181","Field Sparrow",6,"dusk",76200,0,365.083333333333
"5182","Field Sparrow",6,"dusk",76440,0,369.083333333333
"5183","Field Sparrow",6,"dusk",76680,0,373.083333333333
"5184","Field Sparrow",6,"dusk",76920,0,377.083333333333
"5185","Field Sparrow",6,"dusk",77160,0,381.083333333333
"5186","Field Sparrow",7,"afternoon",50695,0,-60
"5187","Field Sparrow",7,"afternoon",50935,0,-56
"5188","Field Sparrow",7,"afternoon",51175,1,-52
"5189","Field Sparrow",7,"afternoon",51415,0,-48
"5190","Field Sparrow",7,"afternoon",51655,0,-44
"5191","Field Sparrow",7,"afternoon",51895,0,-40
"5192","Field Sparrow",7,"afternoon",52135,0,-36
"5193","Field Sparrow",7,"afternoon",52375,5,-32
"5194","Field Sparrow",7,"afternoon",52615,1,-28
"5195","Field Sparrow",7,"afternoon",52855,1,-24
"5196","Field Sparrow",7,"afternoon",53095,1,-20
"5197","Field Sparrow",7,"afternoon",53335,0,-16
"5198","Field Sparrow",7,"afternoon",53575,0,-12
"5199","Field Sparrow",7,"afternoon",53815,1,-8
"5200","Field Sparrow",7,"afternoon",54055,1,-4
"5201","Field Sparrow",7,"afternoon",54295,0,0
"5202","Field Sparrow",7,"afternoon",54535,2,4
"5203","Field Sparrow",7,"afternoon",54775,0,8
"5204","Field Sparrow",7,"afternoon",55015,0,12
"5205","Field Sparrow",7,"afternoon",55255,1,16
"5206","Field Sparrow",7,"afternoon",55495,3,20
"5207","Field Sparrow",7,"afternoon",55735,0,24
"5208","Field Sparrow",7,"afternoon",55975,0,28
"5209","Field Sparrow",7,"afternoon",56215,0,32
"5210","Field Sparrow",7,"afternoon",56455,0,36
"5211","Field Sparrow",7,"afternoon",56695,0,40
"5212","Field Sparrow",7,"afternoon",56935,0,44
"5213","Field Sparrow",7,"afternoon",57175,0,48
"5214","Field Sparrow",7,"afternoon",57415,0,52
"5215","Field Sparrow",7,"afternoon",57655,0,56
"5216","Field Sparrow",7,"afternoon",57895,0,60
"5217","Field Sparrow",7,"dawn",21900,0,-539.916666666667
"5218","Field Sparrow",7,"dawn",22140,0,-535.916666666667
"5219","Field Sparrow",7,"dawn",22380,0,-531.916666666667
"5220","Field Sparrow",7,"dawn",22620,1,-527.916666666667
"5221","Field Sparrow",7,"dawn",22860,0,-523.916666666667
"5222","Field Sparrow",7,"dawn",23100,2,-519.916666666667
"5223","Field Sparrow",7,"dawn",23340,0,-515.916666666667
"5224","Field Sparrow",7,"dawn",23580,0,-511.916666666667
"5225","Field Sparrow",7,"dawn",23820,9,-507.916666666667
"5226","Field Sparrow",7,"dawn",24060,11,-503.916666666667
"5227","Field Sparrow",7,"dawn",24300,32,-499.916666666667
"5228","Field Sparrow",7,"dawn",24540,27,-495.916666666667
"5229","Field Sparrow",7,"dawn",24780,17,-491.916666666667
"5230","Field Sparrow",7,"dawn",25020,30,-487.916666666667
"5231","Field Sparrow",7,"dawn",25260,6,-483.916666666667
"5232","Field Sparrow",7,"dawn",25500,5,-479.916666666667
"5233","Field Sparrow",7,"dawn",25740,7,-475.916666666667
"5234","Field Sparrow",7,"dawn",25980,22,-471.916666666667
"5235","Field Sparrow",7,"dawn",26220,15,-467.916666666667
"5236","Field Sparrow",7,"dawn",26460,10,-463.916666666667
"5237","Field Sparrow",7,"dawn",26700,12,-459.916666666667
"5238","Field Sparrow",7,"dawn",26940,20,-455.916666666667
"5239","Field Sparrow",7,"dawn",27180,4,-451.916666666667
"5240","Field Sparrow",7,"dawn",27420,7,-447.916666666667
"5241","Field Sparrow",7,"dawn",27660,8,-443.916666666667
"5242","Field Sparrow",7,"dawn",27900,24,-439.916666666667
"5243","Field Sparrow",7,"dawn",28140,12,-435.916666666667
"5244","Field Sparrow",7,"dawn",28380,13,-431.916666666667
"5245","Field Sparrow",7,"dawn",28620,10,-427.916666666667
"5246","Field Sparrow",7,"dawn",28860,7,-423.916666666667
"5247","Field Sparrow",7,"dusk",70200,1,265.083333333333
"5248","Field Sparrow",7,"dusk",70440,2,269.083333333333
"5249","Field Sparrow",7,"dusk",70680,0,273.083333333333
"5250","Field Sparrow",7,"dusk",70920,0,277.083333333333
"5251","Field Sparrow",7,"dusk",71160,18,281.083333333333
"5252","Field Sparrow",7,"dusk",71400,3,285.083333333333
"5253","Field Sparrow",7,"dusk",71640,0,289.083333333333
"5254","Field Sparrow",7,"dusk",71880,1,293.083333333333
"5255","Field Sparrow",7,"dusk",72120,0,297.083333333333
"5256","Field Sparrow",7,"dusk",72360,0,301.083333333333
"5257","Field Sparrow",7,"dusk",72600,2,305.083333333333
"5258","Field Sparrow",7,"dusk",72840,0,309.083333333333
"5259","Field Sparrow",7,"dusk",73080,2,313.083333333333
"5260","Field Sparrow",7,"dusk",73320,0,317.083333333333
"5261","Field Sparrow",7,"dusk",73560,0,321.083333333333
"5262","Field Sparrow",7,"dusk",73800,0,325.083333333333
"5263","Field Sparrow",7,"dusk",74040,0,329.083333333333
"5264","Field Sparrow",7,"dusk",74280,0,333.083333333333
"5265","Field Sparrow",7,"dusk",74520,0,337.083333333333
"5266","Field Sparrow",7,"dusk",74760,0,341.083333333333
"5267","Field Sparrow",7,"dusk",75000,0,345.083333333333
"5268","Field Sparrow",7,"dusk",75240,0,349.083333333333
"5269","Field Sparrow",7,"dusk",75480,0,353.083333333333
"5270","Field Sparrow",7,"dusk",75720,0,357.083333333333
"5271","Field Sparrow",7,"dusk",75960,0,361.083333333333
"5272","Field Sparrow",7,"dusk",76200,0,365.083333333333
"5273","Field Sparrow",7,"dusk",76440,0,369.083333333333
"5274","Field Sparrow",7,"dusk",76680,0,373.083333333333
"5275","Field Sparrow",7,"dusk",76920,0,377.083333333333
"5276","Field Sparrow",7,"dusk",77160,0,381.083333333333
"5277","Field Sparrow",8,"afternoon",50695,4,-60
"5278","Field Sparrow",8,"afternoon",50935,4,-56
"5279","Field Sparrow",8,"afternoon",51175,0,-52
"5280","Field Sparrow",8,"afternoon",51415,1,-48
"5281","Field Sparrow",8,"afternoon",51655,5,-44
"5282","Field Sparrow",8,"afternoon",51895,5,-40
"5283","Field Sparrow",8,"afternoon",52135,4,-36
"5284","Field Sparrow",8,"afternoon",52375,3,-32
"5285","Field Sparrow",8,"afternoon",52615,2,-28
"5286","Field Sparrow",8,"afternoon",52855,2,-24
"5287","Field Sparrow",8,"afternoon",53095,2,-20
"5288","Field Sparrow",8,"afternoon",53335,0,-16
"5289","Field Sparrow",8,"afternoon",53575,3,-12
"5290","Field Sparrow",8,"afternoon",53815,0,-8
"5291","Field Sparrow",8,"afternoon",54055,3,-4
"5292","Field Sparrow",8,"afternoon",54295,0,0
"5293","Field Sparrow",8,"afternoon",54535,1,4
"5294","Field Sparrow",8,"afternoon",54775,1,8
"5295","Field Sparrow",8,"afternoon",55015,0,12
"5296","Field Sparrow",8,"afternoon",55255,2,16
"5297","Field Sparrow",8,"afternoon",55495,1,20
"5298","Field Sparrow",8,"afternoon",55735,2,24
"5299","Field Sparrow",8,"afternoon",55975,6,28
"5300","Field Sparrow",8,"afternoon",56215,2,32
"5301","Field Sparrow",8,"afternoon",56455,0,36
"5302","Field Sparrow",8,"afternoon",56695,5,40
"5303","Field Sparrow",8,"afternoon",56935,7,44
"5304","Field Sparrow",8,"afternoon",57175,7,48
"5305","Field Sparrow",8,"afternoon",57415,8,52
"5306","Field Sparrow",8,"afternoon",57655,2,56
"5307","Field Sparrow",8,"afternoon",57895,2,60
"5308","Field Sparrow",8,"dawn",21900,2,-539.916666666667
"5309","Field Sparrow",8,"dawn",22140,2,-535.916666666667
"5310","Field Sparrow",8,"dawn",22380,2,-531.916666666667
"5311","Field Sparrow",8,"dawn",22620,0,-527.916666666667
"5312","Field Sparrow",8,"dawn",22860,1,-523.916666666667
"5313","Field Sparrow",8,"dawn",23100,5,-519.916666666667
"5314","Field Sparrow",8,"dawn",23340,0,-515.916666666667
"5315","Field Sparrow",8,"dawn",23580,1,-511.916666666667
"5316","Field Sparrow",8,"dawn",23820,1,-507.916666666667
"5317","Field Sparrow",8,"dawn",24060,0,-503.916666666667
"5318","Field Sparrow",8,"dawn",24300,6,-499.916666666667
"5319","Field Sparrow",8,"dawn",24540,7,-495.916666666667
"5320","Field Sparrow",8,"dawn",24780,14,-491.916666666667
"5321","Field Sparrow",8,"dawn",25020,11,-487.916666666667
"5322","Field Sparrow",8,"dawn",25260,5,-483.916666666667
"5323","Field Sparrow",8,"dawn",25500,2,-479.916666666667
"5324","Field Sparrow",8,"dawn",25740,1,-475.916666666667
"5325","Field Sparrow",8,"dawn",25980,1,-471.916666666667
"5326","Field Sparrow",8,"dawn",26220,0,-467.916666666667
"5327","Field Sparrow",8,"dawn",26460,10,-463.916666666667
"5328","Field Sparrow",8,"dawn",26700,19,-459.916666666667
"5329","Field Sparrow",8,"dawn",26940,9,-455.916666666667
"5330","Field Sparrow",8,"dawn",27180,11,-451.916666666667
"5331","Field Sparrow",8,"dawn",27420,4,-447.916666666667
"5332","Field Sparrow",8,"dawn",27660,6,-443.916666666667
"5333","Field Sparrow",8,"dawn",27900,15,-439.916666666667
"5334","Field Sparrow",8,"dawn",28140,17,-435.916666666667
"5335","Field Sparrow",8,"dawn",28380,12,-431.916666666667
"5336","Field Sparrow",8,"dawn",28620,11,-427.916666666667
"5337","Field Sparrow",8,"dawn",28860,5,-423.916666666667
"5338","Field Sparrow",9,"afternoon",50695,18,-60
"5339","Field Sparrow",9,"afternoon",50935,4,-56
"5340","Field Sparrow",9,"afternoon",51175,4,-52
"5341","Field Sparrow",9,"afternoon",51415,16,-48
"5342","Field Sparrow",9,"afternoon",51655,1,-44
"5343","Field Sparrow",9,"afternoon",51895,0,-40
"5344","Field Sparrow",9,"afternoon",52135,0,-36
"5345","Field Sparrow",9,"afternoon",52375,0,-32
"5346","Field Sparrow",9,"afternoon",52615,3,-28
"5347","Field Sparrow",9,"afternoon",52855,15,-24
"5348","Field Sparrow",9,"afternoon",53095,11,-20
"5349","Field Sparrow",9,"afternoon",53335,8,-16
"5350","Field Sparrow",9,"afternoon",53575,5,-12
"5351","Field Sparrow",9,"afternoon",53815,5,-8
"5352","Field Sparrow",9,"afternoon",54055,2,-4
"5353","Field Sparrow",9,"afternoon",54295,0,0
"5354","Field Sparrow",9,"afternoon",54535,3,4
"5355","Field Sparrow",9,"afternoon",54775,0,8
"5356","Field Sparrow",9,"afternoon",55015,1,12
"5357","Field Sparrow",9,"afternoon",55255,0,16
"5358","Field Sparrow",9,"afternoon",55495,1,20
"5359","Field Sparrow",9,"afternoon",55735,1,24
"5360","Field Sparrow",9,"afternoon",55975,0,28
"5361","Field Sparrow",9,"afternoon",56215,0,32
"5362","Field Sparrow",9,"afternoon",56455,0,36
"5363","Field Sparrow",9,"afternoon",56695,0,40
"5364","Field Sparrow",9,"afternoon",56935,5,44
"5365","Field Sparrow",9,"afternoon",57175,0,48
"5366","Field Sparrow",9,"afternoon",57415,1,52
"5367","Field Sparrow",9,"afternoon",57655,9,56
"5368","Field Sparrow",9,"afternoon",57895,1,60
"5369","Fish Crow",6,"afternoon",50695,0,-60
"5370","Fish Crow",6,"afternoon",50935,0,-56
"5371","Fish Crow",6,"afternoon",51175,0,-52
"5372","Fish Crow",6,"afternoon",51415,0,-48
"5373","Fish Crow",6,"afternoon",51655,0,-44
"5374","Fish Crow",6,"afternoon",51895,1,-40
"5375","Fish Crow",6,"afternoon",52135,0,-36
"5376","Fish Crow",6,"afternoon",52375,0,-32
"5377","Fish Crow",6,"afternoon",52615,2,-28
"5378","Fish Crow",6,"afternoon",52855,1,-24
"5379","Fish Crow",6,"afternoon",53095,1,-20
"5380","Fish Crow",6,"afternoon",53335,0,-16
"5381","Fish Crow",6,"afternoon",53575,1,-12
"5382","Fish Crow",6,"afternoon",53815,0,-8
"5383","Fish Crow",6,"afternoon",54055,0,-4
"5384","Fish Crow",6,"afternoon",54295,0,0
"5385","Fish Crow",6,"afternoon",54535,1,4
"5386","Fish Crow",6,"afternoon",54775,0,8
"5387","Fish Crow",6,"afternoon",55015,0,12
"5388","Fish Crow",6,"afternoon",55255,0,16
"5389","Fish Crow",6,"afternoon",55495,0,20
"5390","Fish Crow",6,"afternoon",55735,1,24
"5391","Fish Crow",6,"afternoon",55975,4,28
"5392","Fish Crow",6,"afternoon",56215,0,32
"5393","Fish Crow",6,"afternoon",56455,0,36
"5394","Fish Crow",6,"afternoon",56695,0,40
"5395","Fish Crow",6,"afternoon",56935,0,44
"5396","Fish Crow",6,"afternoon",57175,0,48
"5397","Fish Crow",6,"afternoon",57415,0,52
"5398","Fish Crow",6,"afternoon",57655,0,56
"5399","Fish Crow",6,"afternoon",57895,0,60
"5400","Fish Crow",6,"dusk",70200,1,265.083333333333
"5401","Fish Crow",6,"dusk",70440,1,269.083333333333
"5402","Fish Crow",6,"dusk",70680,0,273.083333333333
"5403","Fish Crow",6,"dusk",70920,0,277.083333333333
"5404","Fish Crow",6,"dusk",71160,0,281.083333333333
"5405","Fish Crow",6,"dusk",71400,0,285.083333333333
"5406","Fish Crow",6,"dusk",71640,1,289.083333333333
"5407","Fish Crow",6,"dusk",71880,4,293.083333333333
"5408","Fish Crow",6,"dusk",72120,0,297.083333333333
"5409","Fish Crow",6,"dusk",72360,0,301.083333333333
"5410","Fish Crow",6,"dusk",72600,0,305.083333333333
"5411","Fish Crow",6,"dusk",72840,0,309.083333333333
"5412","Fish Crow",6,"dusk",73080,0,313.083333333333
"5413","Fish Crow",6,"dusk",73320,0,317.083333333333
"5414","Fish Crow",6,"dusk",73560,0,321.083333333333
"5415","Fish Crow",6,"dusk",73800,0,325.083333333333
"5416","Fish Crow",6,"dusk",74040,1,329.083333333333
"5417","Fish Crow",6,"dusk",74280,1,333.083333333333
"5418","Fish Crow",6,"dusk",74520,0,337.083333333333
"5419","Fish Crow",6,"dusk",74760,1,341.083333333333
"5420","Fish Crow",6,"dusk",75000,0,345.083333333333
"5421","Fish Crow",6,"dusk",75240,0,349.083333333333
"5422","Fish Crow",6,"dusk",75480,0,353.083333333333
"5423","Fish Crow",6,"dusk",75720,1,357.083333333333
"5424","Fish Crow",6,"dusk",75960,0,361.083333333333
"5425","Fish Crow",6,"dusk",76200,0,365.083333333333
"5426","Fish Crow",6,"dusk",76440,0,369.083333333333
"5427","Fish Crow",6,"dusk",76680,1,373.083333333333
"5428","Fish Crow",6,"dusk",76920,1,377.083333333333
"5429","Fish Crow",6,"dusk",77160,0,381.083333333333
"5430","Fish Crow",7,"afternoon",50695,6,-60
"5431","Fish Crow",7,"afternoon",50935,0,-56
"5432","Fish Crow",7,"afternoon",51175,0,-52
"5433","Fish Crow",7,"afternoon",51415,1,-48
"5434","Fish Crow",7,"afternoon",51655,1,-44
"5435","Fish Crow",7,"afternoon",51895,0,-40
"5436","Fish Crow",7,"afternoon",52135,7,-36
"5437","Fish Crow",7,"afternoon",52375,3,-32
"5438","Fish Crow",7,"afternoon",52615,8,-28
"5439","Fish Crow",7,"afternoon",52855,0,-24
"5440","Fish Crow",7,"afternoon",53095,0,-20
"5441","Fish Crow",7,"afternoon",53335,8,-16
"5442","Fish Crow",7,"afternoon",53575,1,-12
"5443","Fish Crow",7,"afternoon",53815,1,-8
"5444","Fish Crow",7,"afternoon",54055,2,-4
"5445","Fish Crow",7,"afternoon",54295,1,0
"5446","Fish Crow",7,"afternoon",54535,0,4
"5447","Fish Crow",7,"afternoon",54775,3,8
"5448","Fish Crow",7,"afternoon",55015,0,12
